Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Vehicle_movement,Casualty_class,Casualty_severity,Pedestrian_movement,Cause_of_accident,Accident_severity
298,0,0,1,4,0,2,14,7,2,5,1,0,3,3,2,8,2,2,0,2,5,15,2
298,0,1,1,4,0,2,5,7,4,5,1,0,3,3,2,8,2,2,3,3,5,12,2
323,0,0,1,4,0,0,5,7,6,5,1,0,3,3,4,2,2,2,3,3,5,10,2
323,0,2,1,1,0,2,8,7,4,5,1,0,3,3,4,8,2,2,0,2,5,13,2
657,3,1,1,4,0,2,8,6,4,5,1,0,0,0,2,2,2,2,3,3,5,3,0
657,3,1,1,4,0,3,0,6,1,5,1,0,0,0,2,2,2,2,3,3,5,0,0
657,3,0,1,4,0,1,7,6,4,5,1,0,0,0,2,8,2,4,0,2,5,3,0
377,1,0,1,4,0,1,0,7,0,5,1,0,0,3,2,2,3,2,3,3,5,12,2
377,1,1,1,1,1,2,6,6,3,5,1,0,0,3,2,8,3,2,3,3,5,10,2
377,1,2,1,1,0,2,0,9,6,5,1,0,0,3,2,8,3,1,0,2,5,1,2
323,0,1,1,4,0,2,9,7,6,5,1,0,3,3,2,8,2,2,0,2,5,2,2
288,2,2,1,1,0,3,3,9,6,5,1,0,0,3,2,8,1,2,0,2,5,10,0
546,6,2,1,4,0,2,0,7,6,5,7,0,0,3,2,1,2,2,0,2,5,0,2
401,0,2,1,1,0,0,11,7,1,5,7,0,3,3,2,8,1,1,3,3,5,7,2
453,1,0,1,4,0,3,5,7,6,5,7,0,0,3,2,8,2,2,1,2,5,13,2
987,5,1,1,2,2,1,0,12,4,5,1,0,0,3,2,8,2,4,0,2,5,10,1
987,5,2,1,4,0,0,10,6,2,5,1,0,0,3,2,8,2,2,3,3,5,12,1
71,4,2,1,4,0,0,0,6,2,5,1,0,0,3,2,8,2,2,3,3,5,16,2
71,4,2,1,0,2,1,11,6,2,5,1,0,0,3,2,8,2,2,0,2,5,11,2
657,4,0,1,1,2,1,0,12,4,5,0,0,0,0,2,8,2,2,3,3,5,1,0
348,0,3,1,4,0,0,5,6,2,5,7,0,0,3,2,8,3,7,0,2,5,3,1
348,0,1,1,4,0,4,8,12,2,5,7,0,0,3,2,2,3,2,3,3,5,16,1
546,2,0,1,4,0,2,0,7,2,5,1,0,0,3,2,2,3,2,0,2,5,4,2
546,2,0,1,4,0,3,0,7,4,5,1,0,0,3,2,8,3,2,2,1,1,2,2
1011,3,1,1,1,0,1,0,7,2,5,7,0,0,3,2,8,2,2,3,3,5,19,2
103,6,2,1,4,0,0,7,7,4,5,7,0,0,3,2,1,1,2,0,2,5,10,2
103,6,2,1,4,0,2,7,7,4,5,7,0,0,3,2,8,1,2,3,3,5,13,2
935,0,1,1,4,0,1,7,4,4,5,7,0,0,3,2,8,1,2,3,3,5,12,2
863,0,0,1,4,0,1,10,1,4,5,1,0,3,3,2,8,1,3,0,2,5,0,2
863,0,0,1,4,0,1,5,2,2,5,1,0,3,3,2,1,1,3,3,3,5,11,2
1001,4,0,1,4,0,1,9,6,2,5,0,0,0,3,2,2,2,9,0,2,5,9,1
1006,0,1,1,4,0,3,0,6,4,5,7,1,0,3,2,8,2,4,3,3,5,0,2
350,3,1,1,1,0,2,5,6,6,7,1,0,0,3,2,8,2,4,0,2,5,13,2
350,3,3,1,4,0,2,11,9,6,5,1,3,0,3,2,8,2,2,0,2,5,12,2
328,5,1,1,4,0,3,9,12,2,5,0,0,0,3,2,2,2,7,3,3,5,1,1
328,5,3,1,4,0,2,7,6,2,2,0,0,0,3,2,2,2,4,0,2,5,9,1
638,2,0,1,4,0,3,9,7,6,5,7,0,0,0,2,8,2,9,0,2,5,0,2
638,2,0,1,1,0,4,7,7,4,5,7,0,0,0,2,8,2,2,3,3,5,11,2
903,6,1,1,1,0,2,9,2,6,5,7,0,0,3,2,8,2,2,3,3,5,10,2
903,6,3,1,1,0,0,14,6,2,5,7,0,0,3,2,8,2,2,0,2,5,12,2
571,3,2,1,1,0,2,0,7,2,5,2,0,0,0,2,8,1,2,2,2,5,10,2
875,6,1,1,1,0,2,5,6,2,6,7,0,3,2,4,6,2,2,2,2,2,10,2
875,6,3,1,1,0,1,13,6,2,5,7,0,3,2,4,8,2,2,2,2,4,9,2
145,0,0,1,1,0,2,5,6,2,2,7,0,0,3,2,2,3,2,3,3,5,1,2
145,0,2,1,4,0,3,11,6,4,1,7,0,0,3,2,8,3,2,0,2,5,9,2
501,5,1,1,4,0,3,0,7,0,1,7,0,0,3,2,8,2,4,0,2,5,7,1
501,5,2,1,1,0,4,0,7,2,5,7,0,0,3,2,8,2,2,3,3,5,16,1
125,3,3,1,1,0,2,0,2,5,7,7,0,0,3,2,8,2,2,0,2,5,14,2
125,3,2,1,1,2,2,11,12,4,5,7,0,0,3,2,8,2,3,2,1,5,1,2
139,2,0,1,1,0,1,4,2,2,5,7,0,0,3,2,8,2,2,1,2,5,8,2
139,2,0,1,1,0,3,8,6,4,5,7,0,0,3,2,8,2,3,0,2,5,13,2
982,0,1,1,1,0,1,4,7,6,5,1,0,0,3,2,2,1,4,0,2,5,0,1
947,4,0,1,4,0,3,8,2,2,4,1,0,0,3,4,6,1,2,2,2,0,1,2
732,0,0,1,4,0,4,13,7,0,5,0,2,0,0,2,8,2,7,2,2,6,11,2
732,0,1,1,4,0,1,4,7,0,5,0,0,0,0,2,1,2,2,0,2,5,15,2
708,3,0,1,1,0,0,5,7,2,5,0,0,0,0,2,1,2,4,0,2,5,1,2
450,5,4,0,4,0,2,0,6,6,6,1,0,0,3,2,8,3,2,3,3,5,13,2
274,3,1,1,4,0,1,10,4,6,5,7,1,0,3,2,8,2,2,3,3,5,3,2
854,0,0,1,4,2,4,0,9,6,5,1,0,3,0,2,8,2,2,0,2,5,0,1
520,5,1,1,4,0,1,5,6,4,5,1,0,0,0,2,8,2,2,0,2,5,1,2
487,6,0,1,4,0,1,15,6,0,0,1,0,3,0,2,8,1,2,1,2,5,2,2
416,3,1,1,4,0,2,5,6,6,5,7,0,0,3,2,8,2,2,3,3,5,10,2
416,3,1,1,1,0,2,5,6,4,0,7,0,0,3,2,8,2,7,0,2,5,1,2
415,4,1,1,4,0,2,14,6,4,5,7,0,3,0,2,8,2,4,0,2,5,7,2
453,0,0,1,3,0,1,5,9,6,5,0,0,0,0,2,8,2,1,1,2,5,13,2
453,0,3,1,4,0,2,5,9,1,5,0,0,0,0,2,8,2,2,2,2,1,10,2
952,1,4,0,4,0,4,7,7,1,5,7,0,3,3,5,8,1,2,0,2,5,12,2
192,5,0,1,4,0,0,0,2,4,5,7,0,0,3,2,2,2,2,3,3,5,16,2
751,0,0,0,4,0,2,7,9,6,8,0,0,3,0,4,8,3,0,3,3,5,3,2
640,5,1,1,4,0,3,0,6,0,5,0,0,0,0,2,1,2,0,2,2,6,1,2
640,5,0,1,1,2,1,11,0,4,5,0,0,0,0,2,8,2,0,3,3,5,16,2
83,0,1,1,4,0,2,14,13,6,5,7,0,0,3,2,8,1,4,0,2,5,13,2
395,1,0,1,4,0,4,0,4,6,5,1,0,3,0,2,8,2,0,2,1,6,4,2
395,1,2,1,4,0,2,5,9,3,5,1,0,3,0,2,8,2,9,0,2,5,2,2
395,1,2,1,2,0,3,7,9,4,5,1,0,3,0,2,8,2,0,3,3,5,19,2
492,3,2,1,4,0,2,10,7,4,5,1,0,3,0,2,8,2,0,3,3,5,1,2
492,3,2,1,1,0,0,7,9,6,5,1,0,3,0,2,8,2,0,0,2,5,10,2
492,3,1,1,0,0,0,12,10,4,1,1,0,3,0,2,1,2,0,0,1,5,12,2
492,3,1,1,4,0,3,5,6,0,5,1,0,3,0,2,8,2,4,0,2,5,0,2
340,4,4,0,4,0,0,5,9,4,1,1,0,3,0,4,8,2,2,3,3,5,11,2
340,4,1,1,4,0,2,8,9,6,5,1,0,3,0,4,8,2,2,3,3,5,16,2
331,0,3,1,4,0,1,4,5,6,5,0,0,3,0,2,8,2,4,0,1,5,3,2
921,4,0,1,4,0,1,0,2,6,5,2,0,3,3,2,8,2,2,0,2,5,11,1
921,4,1,1,4,0,1,8,6,4,5,2,0,3,3,2,8,2,2,2,2,5,1,1
410,1,1,1,4,0,3,0,6,2,7,7,0,0,3,2,8,1,2,2,2,5,3,1
318,1,1,1,4,0,0,7,6,2,0,1,0,3,3,0,8,1,2,0,2,5,1,2
1019,1,2,1,0,2,0,5,7,4,7,5,0,0,3,2,8,2,7,3,3,5,1,2
1019,1,2,1,0,0,5,10,7,4,5,5,0,0,3,2,8,2,3,0,2,5,0,2
1019,1,4,0,4,0,0,8,9,2,5,5,0,0,3,2,8,2,5,2,2,5,17,2
50,0,0,1,4,0,2,14,7,2,5,1,0,3,3,4,2,1,2,0,2,5,3,2
978,4,2,1,4,0,3,7,7,4,6,7,0,3,3,3,8,1,2,3,3,5,10,2
192,4,0,1,4,0,3,8,7,2,5,1,0,3,3,4,8,2,2,3,3,5,3,1
192,4,3,1,4,2,2,10,7,4,5,1,0,3,3,4,8,2,2,0,2,5,0,1
415,6,0,1,1,0,1,9,7,0,6,7,0,3,0,2,8,2,2,0,2,5,12,2
415,6,1,1,4,0,1,5,7,2,5,7,0,3,0,2,6,2,2,3,3,5,1,2
646,2,0,1,4,0,4,8,2,2,5,7,0,3,0,4,8,1,2,0,1,5,10,0
360,6,3,1,4,0,1,5,7,4,5,0,0,3,0,0,8,2,2,3,3,5,9,2
360,6,1,1,4,0,1,8,4,2,5,0,0,3,0,0,2,2,2,0,2,5,9,2
425,5,0,1,1,0,2,3,9,0,5,7,0,0,0,2,8,2,2,2,2,5,10,2
928,1,0,1,4,0,2,10,4,0,5,1,0,3,3,4,2,2,3,0,2,5,3,2
613,3,1,1,0,0,1,13,7,2,5,7,0,0,0,2,8,2,4,1,2,5,1,2
501,4,0,1,4,0,1,11,2,4,5,1,0,3,0,8,2,1,2,0,2,5,3,2
376,6,1,1,4,0,3,0,3,4,7,5,0,3,0,4,8,1,2,3,3,5,10,2
506,5,0,1,4,0,4,0,6,6,5,2,0,3,0,4,8,2,2,3,3,5,13,1
506,5,0,1,4,0,1,0,7,2,0,2,0,3,0,4,8,2,2,0,2,5,1,1
311,1,0,1,4,0,4,11,6,4,5,1,0,3,3,0,2,1,2,2,2,0,1,2
497,6,3,1,2,0,2,4,6,2,7,1,0,3,0,4,8,2,2,0,2,5,10,2
497,6,0,1,0,0,0,8,7,0,3,1,0,3,0,4,8,2,2,3,3,5,10,2
633,5,1,1,4,0,4,4,6,4,6,7,0,3,0,2,8,1,4,3,3,5,17,2
439,1,1,1,2,0,4,13,7,2,5,7,0,0,0,2,8,2,4,3,3,5,12,2
439,1,0,1,2,0,4,4,6,0,5,7,0,0,0,2,8,2,4,0,2,5,11,2
705,0,1,1,4,0,3,5,7,2,6,1,0,0,0,2,8,2,2,0,2,5,13,2
705,0,0,1,4,0,3,7,2,4,5,1,0,0,0,2,8,2,2,3,3,5,9,2
308,0,2,1,4,0,2,7,4,4,5,7,0,3,3,2,8,1,2,3,3,5,10,2
415,6,1,1,4,0,0,0,6,0,5,7,0,0,0,2,2,2,9,0,2,5,9,2
415,6,0,1,5,0,4,7,2,4,5,7,0,0,0,2,8,2,2,0,2,5,12,2
856,2,0,1,4,0,4,0,6,4,5,0,0,3,0,4,8,3,2,3,3,5,3,2
856,2,2,1,2,0,1,10,6,6,5,0,0,3,0,4,8,3,2,3,3,5,10,2
856,2,2,1,4,2,0,5,9,2,5,0,0,3,0,4,8,3,2,0,2,5,13,2
93,4,0,1,1,0,1,0,9,4,5,7,0,3,3,2,8,2,3,3,3,5,10,1
448,6,0,1,4,0,3,5,6,0,5,7,0,0,0,2,8,2,2,2,2,0,10,2
405,0,1,1,2,0,2,5,7,2,5,7,0,0,0,2,8,1,2,3,3,5,1,2
43,1,0,1,4,0,2,15,9,2,5,0,0,3,3,4,8,2,2,0,1,5,11,2
43,1,2,1,4,0,3,5,2,2,5,0,0,3,3,4,8,2,2,3,3,5,12,2
71,1,1,1,4,0,1,7,9,0,5,7,0,3,3,4,8,2,2,1,2,5,18,2
501,0,0,1,4,0,0,14,6,2,6,7,0,3,0,4,1,1,2,3,3,5,4,1
458,2,0,1,1,0,2,5,9,2,5,7,0,3,0,4,8,2,2,2,2,5,4,2
460,2,2,1,4,0,2,5,2,6,5,0,0,3,2,4,6,1,2,0,2,5,3,1
450,6,0,1,4,0,3,7,7,2,5,7,0,3,0,4,8,1,2,0,2,5,11,2
555,1,0,1,4,0,1,0,6,2,5,7,0,0,0,2,8,2,2,3,3,5,3,2
649,4,1,1,4,0,1,15,7,2,5,1,0,3,0,4,4,1,2,3,3,5,9,1
807,4,1,1,4,0,2,11,7,4,5,7,0,3,0,2,8,1,2,2,2,1,3,2
240,0,1,1,1,0,3,14,7,1,5,7,0,0,3,2,8,2,2,1,2,5,3,2
433,4,1,1,4,0,2,5,6,1,5,3,0,0,0,2,8,1,4,0,2,5,1,1
180,3,2,1,1,0,0,7,4,2,5,0,0,0,3,2,8,2,2,3,3,5,3,2
180,3,1,1,4,0,3,10,9,0,5,0,0,0,3,2,8,2,1,0,2,5,16,2
231,5,0,1,1,2,1,7,6,5,5,1,0,0,3,2,6,2,2,2,2,2,1,2
162,5,1,1,4,0,4,12,2,6,5,0,0,0,3,2,8,3,2,2,2,1,13,2
162,5,1,1,2,0,3,5,1,1,5,0,0,0,3,2,2,3,2,0,2,5,1,2
162,5,1,1,4,0,2,8,0,4,5,0,0,0,3,2,8,3,2,0,2,5,16,2
953,6,0,1,1,0,0,4,7,2,5,7,0,0,3,2,8,3,3,0,2,5,13,1
143,0,2,1,4,0,3,4,7,2,5,7,0,3,3,8,6,3,2,2,2,1,12,2
143,0,2,1,4,0,0,6,6,6,5,7,0,3,3,8,1,3,2,0,2,5,9,2
183,4,1,1,4,0,1,14,6,2,5,0,0,0,3,2,8,2,2,2,2,5,12,2
97,3,3,1,4,0,1,7,7,6,5,0,0,3,3,2,1,3,3,0,2,5,1,2
97,3,1,1,4,0,3,15,7,4,5,0,0,3,3,2,8,3,2,0,2,5,1,2
97,3,1,1,4,0,0,0,7,6,5,0,0,3,3,2,8,3,2,3,3,5,4,2
705,4,1,1,0,0,5,3,2,4,5,0,0,0,2,0,2,2,2,0,2,5,9,2
705,4,1,1,4,0,0,5,6,0,5,0,0,0,2,0,8,2,2,3,3,5,2,2
432,0,2,1,4,0,2,5,2,6,5,3,0,3,0,2,2,2,2,3,3,5,9,2
432,0,1,1,4,0,3,4,7,2,5,3,0,3,0,2,8,2,2,0,2,5,10,2
147,5,1,1,4,2,2,15,12,6,3,7,0,3,3,2,2,2,2,3,3,5,12,2
930,5,2,1,1,0,1,7,6,2,6,7,0,0,3,2,8,3,2,0,2,5,1,1
930,5,0,1,4,0,1,0,7,6,3,7,0,0,3,2,8,3,4,0,2,5,13,1
930,5,1,1,4,0,4,0,6,4,5,7,0,0,3,2,2,3,2,3,3,5,10,1
405,5,0,1,4,0,1,0,7,4,5,1,0,3,0,2,2,1,2,0,2,5,3,1
450,6,4,0,4,0,1,0,7,2,5,0,0,0,0,2,8,1,2,3,3,5,10,2
1030,4,1,1,1,0,2,11,6,4,5,7,0,0,3,2,8,2,2,2,1,6,9,2
1030,4,2,1,4,0,3,4,7,0,5,7,0,0,3,2,8,2,2,0,2,5,10,2
463,0,4,0,4,0,1,5,6,2,5,7,0,0,0,2,8,2,3,0,2,5,11,1
520,5,0,1,4,0,2,14,6,2,5,7,0,3,0,3,8,2,2,3,3,5,0,2
520,5,1,1,0,0,1,7,7,4,7,7,0,3,0,3,8,2,2,2,1,5,10,2
197,0,0,1,4,0,3,0,7,6,5,3,0,0,3,2,8,2,2,2,2,5,9,1
238,5,3,1,4,0,1,6,12,0,5,1,0,3,3,2,8,1,2,3,3,5,10,1
357,1,1,1,4,0,4,14,7,2,3,5,0,3,1,2,8,2,2,0,1,5,11,2
357,1,1,1,2,0,2,5,7,2,8,5,0,3,1,2,8,2,2,3,3,5,3,2
979,4,0,1,0,0,0,15,2,2,5,7,0,3,3,3,8,2,2,0,2,5,7,2
761,4,1,1,2,0,4,0,9,0,5,1,0,3,0,3,2,1,2,0,2,5,12,2
907,6,2,1,2,0,4,9,6,2,5,0,0,3,0,8,8,2,2,3,3,5,1,2
126,6,2,1,2,0,1,8,6,2,5,7,0,0,3,2,8,1,2,3,3,5,10,0
477,4,3,1,4,0,3,7,6,2,5,5,0,3,0,4,8,2,2,0,2,5,0,1
273,2,1,1,4,0,2,0,6,2,6,7,0,0,3,7,8,2,2,0,2,5,1,2
273,2,0,1,4,0,0,3,6,2,6,7,0,0,3,7,8,2,4,3,3,5,12,2
765,2,4,0,5,0,4,4,6,2,5,1,0,0,0,2,8,1,2,0,1,5,0,2
420,6,2,1,4,0,4,3,7,2,5,7,0,3,0,7,8,1,2,3,3,5,12,1
111,2,0,1,2,0,1,0,9,0,5,7,0,0,3,2,6,2,2,1,2,5,9,2
111,2,2,1,4,2,0,15,2,4,5,7,0,0,3,2,2,2,2,0,1,5,18,2
111,2,2,1,4,0,2,15,7,2,5,7,0,0,3,2,8,2,2,3,3,5,10,2
111,2,2,1,1,0,1,3,1,2,5,7,0,0,3,2,2,2,2,0,2,5,10,2
54,3,1,1,4,0,3,4,4,4,6,7,0,0,3,2,8,2,2,3,3,5,0,2
54,3,1,1,4,0,2,3,7,2,5,7,0,0,3,2,8,2,2,0,2,5,12,2
467,5,1,1,2,0,2,16,7,6,5,7,0,3,0,4,8,2,3,3,3,5,2,2
467,5,0,1,4,0,2,3,2,6,5,7,0,3,0,4,8,2,2,2,2,5,16,2
222,6,2,1,4,0,3,3,2,4,5,2,0,0,3,2,2,2,2,0,1,5,13,2
222,6,1,1,4,0,1,0,7,1,5,2,0,0,3,2,2,2,2,2,2,3,11,2
130,1,0,1,4,0,2,14,2,2,5,7,0,0,3,2,8,3,4,0,2,5,0,2
66,6,3,1,4,0,1,0,6,4,7,1,0,3,3,2,8,2,2,0,2,5,10,1
66,6,3,1,4,2,3,0,7,4,5,1,0,3,3,2,8,2,2,0,2,5,9,1
66,6,1,1,4,0,1,3,9,2,5,1,0,3,3,2,8,2,2,3,3,5,10,1
492,4,0,1,1,1,2,10,6,2,6,7,0,0,0,2,8,2,4,3,3,5,0,2
492,4,1,1,1,0,2,10,9,6,5,7,0,0,0,2,8,2,2,0,2,5,0,2
492,0,0,1,4,0,2,4,7,0,5,7,0,0,0,2,6,2,2,0,2,5,0,2
134,0,1,1,1,0,3,8,3,1,5,7,0,0,3,2,2,1,2,0,2,5,3,2
907,6,2,1,4,0,2,0,7,4,5,1,0,3,0,3,8,2,2,1,2,5,11,2
907,6,1,1,1,0,0,0,1,1,6,1,0,3,0,3,2,2,2,3,3,5,7,2
6,1,1,1,4,0,3,3,7,4,5,7,0,3,0,2,8,2,3,3,3,5,0,2
561,2,0,0,2,2,1,0,7,4,5,2,0,3,0,2,8,2,2,0,2,5,12,1
561,2,1,1,4,0,0,14,6,2,5,2,0,3,0,2,6,2,4,0,2,5,10,1
520,6,3,1,0,2,1,7,9,2,5,7,0,0,0,2,1,2,2,3,3,5,11,2
139,4,0,1,1,2,1,5,7,4,5,1,0,3,3,2,8,2,2,0,2,5,3,2
903,0,1,1,4,0,1,6,7,4,5,7,0,0,3,2,8,2,2,2,2,1,3,1
741,2,4,0,4,0,2,0,6,4,5,7,0,0,0,2,8,2,2,0,2,5,4,1
308,6,2,1,1,0,1,0,4,1,5,7,0,0,3,2,2,2,2,1,2,5,11,1
308,6,1,1,1,2,3,14,7,4,5,7,0,0,3,2,8,2,2,0,2,5,0,1
405,6,1,1,4,0,2,11,1,2,5,7,0,3,0,3,8,2,2,2,2,5,3,1
357,5,0,1,4,0,1,11,6,6,5,0,0,0,3,2,8,1,2,0,2,5,10,2
219,2,1,1,4,0,1,14,5,2,5,3,0,0,3,2,2,2,2,3,3,5,7,1
219,2,0,1,4,0,1,0,5,2,5,3,0,0,3,2,8,2,2,3,3,5,5,1
173,0,2,1,4,0,1,2,5,4,5,3,0,0,3,2,8,2,4,0,2,5,1,1
173,0,0,1,4,0,3,0,5,4,5,3,0,0,3,2,2,2,2,2,1,1,3,1
323,0,2,1,4,0,3,5,5,6,3,1,1,0,3,2,2,4,2,1,2,5,9,2
323,0,1,1,1,0,2,0,12,6,3,1,0,0,3,2,8,4,2,0,2,5,18,2
323,0,1,1,1,0,2,0,5,2,0,1,0,0,3,2,8,4,2,3,3,5,12,2
799,2,3,1,4,0,2,10,5,2,7,1,0,0,0,2,8,2,3,3,3,5,9,0
338,4,1,1,2,0,2,0,1,4,5,1,0,3,0,4,2,2,2,0,2,5,1,2
430,0,1,1,4,0,2,15,1,6,5,0,0,3,3,4,2,2,2,3,3,5,7,2
430,0,1,1,1,0,1,5,12,6,5,1,0,3,3,4,2,2,4,0,2,5,13,2
430,0,1,1,1,0,2,7,2,0,5,1,0,3,3,2,1,1,4,3,3,5,13,1
427,3,3,1,4,0,2,11,9,1,3,7,0,3,0,4,2,2,2,0,2,5,12,1
352,1,1,1,1,0,3,0,7,4,5,7,0,3,0,4,8,2,2,3,3,5,11,1
352,1,0,1,1,0,4,5,4,1,5,0,0,3,0,8,8,1,4,0,2,5,10,2
984,4,0,1,4,0,1,7,2,6,3,7,0,0,3,2,8,6,2,1,2,5,1,2
984,4,0,1,1,2,0,10,6,6,5,7,0,0,3,2,8,6,1,0,2,5,3,2
979,2,0,1,4,2,2,7,6,4,5,7,0,0,3,2,8,6,2,3,3,5,1,2
75,0,1,1,4,0,1,7,6,0,5,1,0,0,3,2,2,6,2,3,3,5,16,2
365,6,0,1,4,0,1,12,7,2,5,1,0,0,3,2,8,6,2,3,3,5,13,2
426,4,0,1,2,0,1,5,6,4,5,1,0,0,3,2,2,6,2,0,2,5,4,2
426,4,1,1,4,0,3,5,7,0,5,1,3,3,3,4,8,2,2,0,2,5,2,2
426,4,1,1,4,0,1,8,4,2,5,1,0,3,3,4,8,2,2,3,3,5,19,2
426,4,1,1,4,0,0,4,9,6,5,7,0,3,2,4,8,2,3,0,2,5,1,2
331,1,0,1,4,0,1,0,7,2,5,7,0,3,2,4,2,2,2,3,3,5,10,2
331,1,0,1,4,0,2,0,7,1,5,7,0,3,0,2,2,2,4,0,2,5,13,2
331,1,0,1,4,0,0,4,7,1,5,7,0,3,0,2,8,2,2,1,1,5,12,2
331,1,1,1,1,0,0,6,7,4,5,7,0,3,0,2,8,2,2,3,3,5,0,2
391,4,0,1,4,0,1,5,7,2,5,7,0,3,3,2,8,2,2,0,2,5,11,2
391,4,2,1,4,0,3,14,9,6,3,0,0,3,3,2,8,2,2,3,3,5,16,2
450,3,0,1,4,0,3,7,6,2,5,7,0,3,3,4,8,3,3,2,2,1,12,2
127,2,4,1,1,0,3,15,7,1,5,0,0,0,3,2,2,2,2,0,2,5,1,1
127,2,2,1,4,0,0,0,6,2,5,0,0,0,3,2,2,2,2,0,2,5,3,1
127,2,1,1,2,2,2,3,7,2,5,1,3,0,3,2,8,2,2,3,3,5,1,2
139,2,2,1,1,0,1,5,7,2,5,1,0,3,3,4,8,2,2,1,2,5,0,2
139,2,0,1,2,2,0,0,6,4,5,1,0,3,3,2,1,2,2,0,2,5,10,2
921,0,1,1,4,0,0,15,6,4,5,1,2,3,3,2,1,2,2,0,2,5,3,2
921,0,1,0,4,0,0,7,7,4,5,2,0,0,3,2,8,2,2,3,3,5,0,2
624,3,2,1,4,0,3,0,6,2,5,0,0,3,0,5,8,2,2,3,3,5,9,2
624,3,2,1,4,0,0,4,2,6,5,1,0,0,0,2,8,2,2,2,2,5,10,2
624,3,2,1,2,0,1,5,4,4,5,1,2,0,0,2,8,2,2,0,2,5,10,2
624,3,1,1,4,0,1,5,7,4,5,1,0,0,0,2,8,2,3,3,3,5,10,2
244,6,2,1,4,0,0,14,7,2,5,7,0,0,0,2,8,2,2,0,2,5,11,2
244,6,0,1,1,0,2,7,6,4,7,7,0,3,0,4,2,1,2,3,3,5,3,2
244,6,4,1,4,0,2,0,7,1,5,7,0,0,3,2,6,2,2,0,2,5,1,1
244,6,4,1,4,0,0,8,1,4,3,0,0,0,3,2,8,2,2,3,3,5,0,1
233,3,3,1,1,1,2,6,7,2,3,0,2,0,3,2,8,2,2,2,2,3,3,2
233,3,0,1,4,0,1,0,2,2,5,0,0,0,3,2,8,2,2,3,3,5,3,2
915,0,0,1,1,0,2,8,9,4,5,0,0,3,0,2,8,2,2,0,2,5,10,2
327,4,1,1,4,0,3,14,7,2,5,3,0,0,0,2,2,1,2,2,2,1,1,2
599,0,2,1,1,2,1,5,6,4,5,1,0,0,0,2,2,1,2,0,2,5,1,2
599,0,1,1,1,0,2,15,6,6,5,1,0,0,3,2,8,1,2,3,3,5,10,2
599,0,1,1,4,2,0,0,7,1,0,1,0,3,0,4,2,2,2,3,3,5,10,2
451,4,2,1,1,0,3,3,9,4,5,1,0,3,0,4,8,2,4,0,2,5,17,2
451,4,2,1,4,0,2,0,1,1,5,1,0,3,0,4,8,2,2,0,2,5,2,2
451,4,1,1,4,0,1,9,2,4,5,1,0,3,0,4,8,2,2,3,3,5,12,2
264,0,0,1,1,0,3,4,7,1,5,5,0,3,0,4,8,2,2,2,2,2,11,2
150,3,1,1,4,0,1,8,7,4,5,5,2,0,0,2,8,2,2,0,2,5,12,2
150,3,0,1,1,0,3,5,7,2,5,7,0,0,0,2,8,2,2,2,2,0,13,2
911,5,0,1,4,0,3,7,9,6,5,7,0,3,3,2,1,1,2,3,3,5,13,2
357,6,1,1,4,0,1,0,12,6,5,7,0,0,3,2,8,1,2,0,2,5,9,2
959,6,1,1,4,0,3,3,2,2,5,7,0,3,2,2,2,2,4,3,3,5,10,1
959,6,0,1,4,0,3,4,7,6,5,1,4,3,2,2,8,2,2,0,2,5,9,1
964,6,0,1,4,0,4,3,7,2,5,1,3,3,2,2,2,2,2,3,3,5,12,1
510,5,0,1,4,2,3,0,6,4,5,2,3,3,0,2,8,2,2,0,2,5,3,1
179,0,1,1,2,1,3,15,6,2,5,2,0,3,0,2,8,2,2,3,3,5,10,1
179,0,1,1,4,0,2,15,7,4,5,1,0,0,3,2,1,3,2,0,2,5,13,2
911,6,1,1,4,0,2,4,7,4,5,0,0,0,3,2,8,3,2,3,3,5,10,2
848,3,4,1,4,0,2,4,7,2,5,0,0,3,3,3,8,2,2,3,3,5,3,2
848,3,0,1,4,2,4,3,7,4,5,1,0,3,3,3,8,2,2,0,2,5,10,2
300,2,1,1,4,0,2,16,7,0,5,1,0,0,3,2,1,1,3,0,2,5,12,2
465,6,1,1,1,0,1,3,7,2,6,1,2,0,3,2,8,1,2,3,3,5,1,2
664,4,0,1,4,2,1,3,3,2,5,1,0,3,0,2,8,1,2,0,2,5,11,2
664,4,0,1,1,0,1,10,7,2,5,1,0,3,0,2,8,4,2,0,2,5,12,2
664,4,0,1,4,2,1,0,7,1,5,1,0,3,0,2,8,4,2,1,2,5,0,2
400,0,1,1,4,0,3,0,7,2,6,7,0,3,0,2,2,4,3,1,2,5,18,2
400,0,1,1,4,0,1,8,6,2,5,7,0,3,0,2,8,4,2,1,2,5,4,2
400,0,4,1,4,0,1,14,7,2,5,0,0,0,3,2,8,4,4,1,2,5,4,2
612,1,0,1,4,0,2,0,7,4,5,5,0,0,3,2,2,4,2,1,2,5,11,2
612,1,0,1,4,0,2,0,9,0,5,0,0,3,0,0,8,3,2,1,2,5,3,2
612,1,0,1,1,2,1,3,6,2,5,0,2,3,0,0,8,3,2,1,2,5,1,2
