Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Vehicle_movement,Casualty_class,Casualty_severity,Pedestrian_movement,Cause_of_accident,Accident_severity
571,3,2,1,1,0,0,14,7,0,1,2,0,0,0,2,6,1,7,0,1,5,3,2
113,1,0,1,4,0,2,7,4,0,5,7,0,3,3,4,1,2,4,0,1,5,10,2
255,5,0,1,4,0,1,5,6,2,5,7,0,0,3,2,8,3,3,2,2,0,0,2
177,5,0,1,4,0,3,5,2,2,5,7,0,0,3,2,8,2,2,0,2,5,10,2
633,0,4,1,4,0,3,9,1,2,5,1,0,0,0,2,8,2,2,2,2,5,13,2
381,1,0,1,4,0,3,7,5,2,7,7,0,0,3,2,8,2,11,0,2,5,3,2
155,6,1,1,4,2,2,11,9,2,5,1,0,0,3,0,1,4,2,2,2,5,1,2
464,5,1,1,1,0,3,3,6,2,5,7,0,0,3,8,8,2,7,3,3,5,12,2
444,6,2,1,2,0,4,8,6,2,6,1,0,0,3,2,2,2,2,0,2,5,3,2
192,5,0,1,4,0,4,0,2,4,5,2,0,0,3,2,1,2,3,2,2,5,10,2
639,0,0,1,4,0,4,0,9,4,5,1,0,0,0,2,8,2,2,0,2,5,12,2
274,0,0,1,4,0,0,8,7,6,5,0,0,0,3,7,8,2,4,0,2,5,3,2
206,3,3,1,0,0,5,4,2,6,5,0,0,0,3,2,8,2,1,3,3,5,10,2
150,3,0,2,4,0,0,5,7,0,5,7,0,0,3,2,2,2,2,3,3,5,12,2
932,5,1,1,1,0,2,16,7,2,5,5,2,0,3,2,8,2,3,3,3,5,9,2
963,1,0,1,5,0,4,14,7,2,5,7,0,0,3,2,8,1,4,0,2,5,13,2
930,6,0,1,4,0,2,10,6,2,5,0,0,0,3,2,2,2,3,0,2,5,12,2
139,3,0,1,1,0,0,16,7,2,5,7,0,0,3,2,8,2,2,2,2,0,10,1
907,0,0,1,1,0,2,7,6,0,5,1,0,0,3,2,8,2,4,2,2,6,0,2
143,3,4,1,2,0,4,0,9,4,5,1,0,0,3,2,8,2,2,1,2,5,2,2
181,3,0,1,2,0,2,5,7,2,5,7,1,3,3,4,8,2,3,1,2,5,9,2
450,6,0,1,4,0,2,0,9,1,5,7,0,3,0,4,2,1,2,3,3,5,10,2
820,3,1,1,4,0,1,0,7,4,5,7,0,0,0,2,8,2,2,1,2,5,1,2
200,5,2,1,4,2,3,3,6,2,5,7,0,0,3,2,8,2,2,0,2,5,5,1
947,4,1,1,4,0,0,4,5,2,5,7,0,0,3,2,8,2,2,3,3,5,1,2
928,1,0,1,1,0,2,0,7,0,1,1,0,3,3,2,8,1,2,1,2,5,0,2
389,3,1,1,4,0,2,0,2,2,5,7,0,0,3,2,8,2,2,1,2,5,9,2
446,1,0,1,4,0,0,0,7,2,5,7,0,0,3,2,2,4,2,2,2,5,10,2
974,5,0,1,4,0,2,5,6,2,5,0,0,0,3,2,8,2,5,2,1,1,9,2
313,1,1,1,4,0,1,14,2,2,4,1,0,0,3,2,8,1,2,0,2,5,12,1
894,4,0,1,1,0,4,14,7,4,5,1,0,0,3,2,8,2,2,3,3,5,3,2
122,5,0,1,4,0,4,0,12,4,5,7,0,3,3,2,8,2,4,1,2,5,1,2
451,6,0,1,4,2,2,5,9,1,3,7,0,0,3,2,6,2,2,3,3,5,16,2
1009,2,0,1,2,0,3,0,7,4,5,3,0,0,3,2,1,3,2,0,2,5,10,2
930,5,4,0,4,0,1,5,4,4,5,3,2,0,3,2,2,2,2,0,2,5,12,2
163,5,1,1,1,0,0,4,7,2,5,7,0,0,3,2,8,2,2,0,1,5,1,2
367,3,1,1,4,0,2,9,2,6,5,7,0,0,3,2,8,1,2,3,3,5,1,2
439,1,1,1,6,2,2,8,6,4,5,1,0,0,3,2,8,2,2,0,2,5,12,2
506,2,1,1,4,0,0,0,9,1,5,7,0,0,3,2,8,2,3,0,2,5,10,2
907,5,1,1,1,0,2,0,7,2,5,0,0,3,0,2,8,2,2,0,2,5,7,2
112,5,3,1,2,0,1,0,2,2,5,0,0,3,3,2,2,4,2,0,2,5,12,1
112,4,0,1,0,0,2,7,6,4,5,7,4,0,3,2,1,2,3,0,2,5,10,2
306,1,2,1,4,0,3,3,7,2,5,7,0,0,3,7,8,3,2,3,3,5,1,1
430,4,0,1,4,0,2,0,7,4,5,0,0,0,3,2,8,1,2,2,2,5,0,1
192,2,1,1,4,0,4,14,12,2,5,7,0,0,3,2,8,2,7,1,2,5,1,2
567,6,0,1,1,0,1,14,4,6,5,7,0,3,0,2,8,2,2,2,2,1,10,2
916,6,2,1,4,2,2,0,2,2,6,7,0,3,3,4,8,1,2,0,2,5,0,2
607,2,0,1,1,0,0,5,7,2,5,1,0,0,3,2,8,3,10,3,3,5,1,1
441,0,3,1,4,0,1,8,6,0,5,7,0,0,3,2,6,2,2,3,3,5,11,2
323,0,4,0,4,0,4,5,2,0,5,7,4,0,3,2,8,3,2,2,2,2,0,1
523,0,1,1,1,2,3,14,2,0,5,7,0,0,3,2,8,2,2,2,2,6,10,2
741,6,1,1,1,0,4,10,6,2,6,0,0,0,0,2,3,2,7,3,3,5,12,2
727,2,0,1,4,0,0,1,6,1,5,7,0,0,0,2,8,1,3,0,2,5,1,2
425,2,1,1,1,2,2,7,2,3,5,7,0,0,3,2,8,2,5,3,3,5,1,2
875,6,1,1,1,0,2,5,6,2,6,7,0,3,2,4,6,2,2,2,2,2,10,2
751,2,0,1,4,0,3,0,7,6,5,1,0,0,0,2,2,2,2,3,3,5,0,2
763,2,1,1,4,0,0,0,4,6,5,7,0,3,0,3,8,1,2,3,3,5,11,2
974,0,3,1,4,0,3,0,7,2,5,7,0,0,3,2,8,2,2,3,3,5,16,1
337,4,1,1,1,2,2,3,7,4,5,7,0,0,0,2,8,2,2,0,2,5,0,2
139,2,4,1,4,0,3,0,12,6,5,2,0,0,3,7,6,2,4,0,2,5,5,2
520,5,1,1,2,0,0,5,9,2,5,1,0,0,3,2,8,2,5,2,2,5,0,2
520,6,3,1,0,2,1,7,9,2,5,7,0,0,0,2,1,2,2,3,3,5,11,2
161,3,1,1,1,0,2,10,6,4,5,7,0,0,3,2,2,2,2,3,3,5,10,2
541,1,1,1,4,0,3,0,9,2,5,0,0,0,3,2,2,1,3,3,3,5,11,2
139,5,4,1,4,0,3,5,6,6,5,1,0,0,3,2,8,2,2,3,3,5,9,2
269,2,2,1,4,0,0,14,7,0,5,5,0,0,3,2,8,4,2,0,2,5,11,2
426,0,2,1,4,2,2,4,7,4,5,7,0,0,3,2,8,2,2,0,2,5,10,2
1023,5,0,1,4,0,4,14,7,4,5,7,0,0,3,2,8,3,2,3,3,5,12,2
646,3,1,1,1,0,0,10,2,0,5,7,0,0,0,2,8,2,2,3,3,5,1,2
385,5,0,1,4,0,4,14,7,6,5,0,0,0,3,2,8,2,9,0,2,5,13,2
877,6,0,1,4,0,3,6,9,6,5,1,0,3,3,5,8,1,1,0,2,5,16,2
453,2,0,1,4,0,3,7,6,2,5,1,0,3,0,4,1,2,2,0,2,5,9,2
640,4,1,1,4,0,0,9,2,2,5,7,0,0,3,2,8,2,9,0,2,5,2,2
0,0,1,1,4,0,0,5,12,6,5,0,0,0,0,2,1,2,4,3,3,5,16,1
400,3,0,1,4,0,1,5,6,4,5,1,0,3,3,2,8,2,2,3,3,5,1,2
97,3,1,1,4,0,0,0,7,6,5,0,0,3,3,2,8,3,2,3,3,5,4,2
247,3,1,1,4,0,2,5,7,2,5,5,0,0,3,2,8,3,2,2,1,5,12,2
371,5,2,1,1,0,2,7,9,0,5,7,0,0,3,2,8,2,3,3,3,5,10,2
115,1,0,1,4,2,2,15,2,6,5,1,0,0,3,2,8,2,2,2,2,3,10,2
633,5,1,1,4,0,1,0,7,4,5,7,0,3,0,4,8,2,2,3,3,5,16,2
504,1,0,1,4,2,0,0,2,2,5,7,0,3,0,2,6,2,4,0,1,5,10,2
624,6,1,1,4,0,4,14,7,2,5,7,0,0,0,2,8,2,2,2,2,5,3,2
950,0,0,1,2,2,2,4,7,4,5,1,0,0,3,2,6,2,12,0,2,5,9,1
594,3,0,1,4,0,0,14,1,2,5,1,0,0,0,2,8,2,9,1,2,5,16,2
805,3,0,1,4,0,1,0,9,2,5,0,0,0,0,3,2,2,2,2,2,5,5,2
395,0,4,0,4,0,3,9,9,4,5,7,0,0,0,2,8,1,3,1,2,5,1,2
200,5,1,1,4,2,2,0,6,6,5,7,0,0,3,2,8,2,2,1,2,5,10,1
899,6,3,0,4,0,1,0,9,6,5,1,0,0,3,2,2,3,3,0,2,5,9,2
165,3,0,1,4,0,2,10,1,2,5,7,0,0,3,2,8,2,2,3,3,5,0,2
581,5,3,1,4,2,2,5,7,2,5,0,0,0,0,2,8,2,2,2,2,6,4,2
139,2,2,1,1,2,1,5,6,5,5,1,0,0,3,2,8,2,2,0,2,5,1,1
369,0,2,1,2,2,2,0,7,4,5,1,0,0,0,2,8,4,2,0,2,5,12,2
348,5,1,1,4,2,1,0,7,2,5,1,0,0,3,2,8,3,2,0,2,5,12,2
603,3,0,1,0,0,3,9,7,2,5,2,0,0,3,2,8,2,3,0,2,5,0,2
633,5,1,1,2,2,1,10,7,6,5,7,0,0,0,2,8,1,2,0,2,5,4,2
426,3,0,1,4,2,3,0,4,4,5,0,0,0,3,2,8,2,2,1,2,5,0,1
330,5,4,1,4,0,1,0,7,6,5,7,0,0,3,2,2,2,2,0,2,5,10,2
349,0,3,1,4,0,2,3,6,2,6,0,2,3,3,4,8,2,7,3,3,5,3,2
845,1,1,1,1,0,1,5,2,4,5,0,0,0,3,2,8,2,2,3,3,5,9,1
274,0,4,1,4,1,4,4,4,4,5,1,0,0,3,2,8,2,2,3,3,5,17,2
841,5,3,1,4,0,3,0,6,4,5,1,0,3,3,4,8,2,7,3,3,5,10,1
340,2,1,1,1,0,0,0,9,2,5,7,0,0,3,2,8,2,2,0,2,5,11,2
903,4,4,1,4,0,1,0,7,4,5,4,0,0,3,2,8,2,3,0,2,5,3,2
873,6,2,1,4,0,2,5,7,4,5,1,0,0,0,2,2,2,2,3,3,5,15,1
481,1,0,1,4,0,1,0,2,2,5,0,0,0,3,2,8,2,2,0,2,5,0,2
229,5,2,1,2,2,3,8,7,1,5,0,0,0,3,3,8,2,2,0,2,5,14,2
405,1,0,1,4,0,1,0,6,2,6,7,0,3,0,3,2,2,2,1,2,5,0,2
371,3,0,1,4,0,1,0,6,4,5,1,0,3,3,4,1,2,5,0,2,5,3,0
538,1,0,1,4,0,4,14,4,6,5,7,0,3,3,4,8,2,2,0,2,5,13,2
49,1,2,1,2,0,4,12,10,4,1,7,3,0,3,2,8,2,2,2,2,5,10,2
612,3,0,1,1,2,2,5,7,2,5,7,0,0,0,2,2,1,4,2,2,1,13,2
849,3,0,1,4,0,1,9,2,6,5,1,0,3,3,4,8,1,2,0,2,5,10,2
237,1,4,1,0,0,2,14,9,2,5,1,0,0,3,2,6,2,2,0,2,5,0,2
599,4,1,1,4,0,0,15,6,2,5,0,0,0,3,2,8,1,2,3,3,5,11,1
16,1,3,1,4,2,1,6,9,6,8,7,0,3,0,3,2,1,4,0,2,5,0,2
283,2,1,1,0,0,5,0,6,4,5,1,2,0,3,2,0,2,2,0,2,5,11,1
425,4,3,1,1,0,1,9,7,2,5,1,0,3,0,2,8,2,2,0,2,5,10,2
991,3,2,1,4,0,1,4,6,4,7,1,0,0,3,2,8,2,7,3,3,5,5,2
996,5,1,1,4,0,4,5,9,6,5,7,0,0,3,2,8,2,3,0,2,5,9,2
624,4,1,1,4,0,0,5,6,4,5,7,0,3,0,4,8,1,2,0,1,5,12,2
420,6,0,1,4,0,3,4,6,0,0,1,2,0,0,2,8,2,2,1,2,5,10,2
486,0,4,1,4,2,0,0,12,4,5,1,0,0,3,2,2,2,4,3,3,5,11,2
318,1,1,1,4,0,0,7,6,2,0,1,0,3,3,0,8,1,2,0,2,5,1,2
916,4,2,1,2,0,3,5,7,4,5,7,0,0,3,2,8,2,2,0,2,5,4,2
255,1,0,1,4,0,1,0,2,6,5,7,0,0,3,2,8,2,9,3,3,5,0,1
974,5,1,1,4,0,2,9,4,4,6,7,0,0,3,2,1,2,2,0,2,5,2,1
300,5,0,1,4,0,0,4,7,2,6,7,0,0,3,3,0,2,2,0,2,5,1,2
517,0,1,1,1,2,1,14,7,4,6,1,0,0,3,2,8,2,1,3,3,5,0,1
971,6,0,1,2,2,3,9,7,2,5,7,2,0,3,2,2,2,2,0,2,5,1,2
123,2,0,1,6,0,4,4,9,1,5,2,0,0,3,2,8,2,1,3,3,5,10,2
756,2,4,0,4,0,3,0,7,4,5,7,0,3,0,2,8,2,2,2,2,1,9,1
471,1,0,1,4,0,0,1,9,6,5,0,0,0,0,2,2,2,2,3,3,5,1,2
36,4,0,1,2,0,1,10,6,2,5,1,0,0,0,2,8,1,2,0,2,5,5,1
197,0,0,1,0,0,0,5,6,2,6,1,0,0,3,7,8,2,2,0,2,5,12,2
435,3,1,1,4,2,1,0,7,2,5,7,0,3,3,2,8,2,2,1,2,5,12,2
181,5,1,1,4,0,4,5,6,1,5,0,2,0,3,2,8,2,2,0,2,5,9,2
399,3,1,1,4,0,3,0,7,2,5,7,0,0,3,2,8,1,7,3,3,5,11,2
440,6,1,1,1,0,2,4,6,4,5,0,0,0,3,2,8,2,2,0,2,5,17,2
229,3,0,1,1,0,3,0,7,4,5,0,0,0,3,2,8,4,2,3,3,5,5,2
607,6,0,1,4,0,1,0,1,4,5,7,0,3,0,0,8,2,2,0,2,5,11,2
894,5,1,1,2,2,0,7,6,0,5,5,0,0,3,2,8,2,2,0,2,5,10,2
1019,6,1,1,1,0,3,0,2,2,5,7,2,3,3,4,1,2,7,0,2,5,10,2
395,5,0,1,4,0,3,0,7,4,5,7,0,0,3,2,8,2,2,3,3,5,9,2
940,0,0,1,4,0,3,10,7,2,5,7,0,0,3,2,2,2,4,2,2,0,1,2
463,0,1,1,0,1,1,7,9,2,5,3,0,0,3,2,8,2,2,0,2,5,9,2
247,3,3,1,4,2,4,16,3,2,5,3,2,3,3,4,8,4,2,3,3,5,9,2
520,5,1,1,4,0,2,9,6,6,7,1,0,0,3,2,8,2,2,0,2,5,9,1
924,0,2,1,4,0,0,0,7,6,5,7,0,0,3,2,8,2,2,1,2,5,0,2
890,5,0,1,4,0,3,5,9,4,5,1,0,0,0,2,8,2,9,3,3,5,7,2
974,5,1,1,1,0,1,10,6,6,5,0,0,0,3,2,8,2,2,0,2,5,0,2
415,5,1,1,4,0,0,0,9,4,1,1,0,0,3,2,8,3,2,3,3,5,12,1
544,0,1,0,4,0,0,7,7,3,5,7,0,0,0,2,8,3,0,3,3,5,3,1
139,2,4,0,4,0,1,4,6,2,6,7,0,0,3,2,8,2,4,2,2,5,9,2
450,3,1,1,4,0,2,0,7,4,5,7,0,0,3,3,8,2,10,0,2,5,12,2
66,6,1,1,4,0,1,3,9,2,5,1,0,3,3,2,8,2,2,3,3,5,10,1
538,0,4,1,4,0,2,9,7,2,5,3,0,0,3,2,1,2,4,3,3,5,1,2
187,1,1,1,4,2,2,5,12,2,5,7,0,0,3,2,8,3,2,3,3,5,10,2
430,0,1,1,4,0,3,8,2,4,3,1,0,0,3,2,8,3,2,0,2,5,12,2
187,1,0,0,4,0,2,10,6,4,5,7,0,0,3,2,8,3,2,0,2,5,10,2
350,4,1,1,2,0,0,11,6,2,5,7,0,0,3,2,8,1,2,3,3,5,2,2
935,6,0,1,4,0,3,9,9,6,5,1,0,3,3,4,8,2,2,0,2,5,9,2
987,5,2,1,4,0,0,10,2,1,5,7,0,0,3,2,1,2,3,0,2,5,4,2
966,2,2,1,4,0,1,0,6,4,1,1,0,0,3,2,8,2,2,3,3,5,11,2
963,0,4,1,4,0,4,13,9,2,5,1,0,0,3,2,8,2,2,0,2,5,0,2
112,5,0,1,4,0,4,0,7,4,5,5,0,3,3,2,8,1,2,0,2,5,3,2
492,0,0,1,4,0,2,4,7,0,5,7,0,0,0,2,6,2,2,0,2,5,0,2
9,3,2,1,1,2,3,9,7,4,5,7,0,0,0,2,8,3,2,0,2,5,0,2
522,2,0,1,1,0,3,5,3,1,5,7,0,3,3,4,8,2,3,3,3,5,9,2
314,3,1,1,4,0,2,5,2,4,5,1,0,0,3,2,8,2,2,3,3,5,1,2
371,5,1,1,1,0,0,9,4,2,5,7,0,0,3,2,8,2,2,0,2,5,12,2
1011,3,1,1,1,0,1,0,7,2,5,7,0,0,3,2,8,2,2,3,3,5,19,2
118,0,0,1,4,0,3,0,7,1,5,0,2,0,3,2,8,2,0,0,2,5,3,2
71,3,1,1,4,0,1,0,6,0,5,7,0,0,3,2,8,2,8,0,2,5,10,2
900,6,1,1,4,0,0,7,7,2,5,0,0,3,3,2,8,2,2,0,2,5,16,2
547,6,0,1,4,2,4,7,6,0,5,0,0,3,2,4,8,2,2,0,2,5,12,2
318,5,0,1,4,0,3,13,7,1,5,3,0,0,3,2,8,1,2,1,1,5,0,1
682,5,1,1,4,0,3,7,6,1,5,0,0,0,0,2,2,3,2,3,3,5,9,2
750,1,0,1,6,0,2,7,7,1,5,7,0,0,0,2,8,2,2,1,2,5,3,2
264,2,4,1,1,0,0,0,2,4,5,1,2,0,3,2,8,2,2,3,3,5,9,2
230,4,1,1,4,0,1,3,7,2,5,1,2,0,3,2,1,1,2,3,3,5,16,2
344,4,1,1,1,0,3,5,7,4,5,7,0,3,3,4,2,2,2,3,3,5,2,2
242,3,2,1,4,0,1,11,6,1,5,7,0,0,3,2,8,3,2,3,3,5,12,2
428,5,1,1,2,0,0,7,12,6,3,1,0,0,3,2,8,1,2,3,3,5,9,2
955,6,0,1,4,0,1,10,5,2,7,7,0,0,3,2,8,3,7,0,2,5,14,2
749,5,1,1,4,0,2,0,7,2,5,0,0,0,0,2,8,1,2,0,2,5,7,2
483,3,0,1,4,2,1,4,6,4,5,7,0,0,3,2,1,2,2,0,1,5,10,2
197,0,0,1,1,0,3,5,6,2,6,1,0,0,3,7,8,2,2,1,2,5,12,2
501,4,0,1,0,0,3,0,4,4,5,7,0,3,0,4,8,1,2,3,3,5,10,2
580,3,0,1,4,0,0,7,7,6,5,0,0,0,0,2,1,2,2,1,2,5,3,2
87,5,2,1,0,0,5,7,9,2,5,0,0,0,3,2,8,2,2,3,3,5,3,2
580,2,0,1,4,2,2,0,2,4,5,0,0,0,0,2,2,2,2,3,3,5,10,2
1009,2,1,1,4,0,3,5,6,4,6,7,0,3,3,2,2,3,2,0,2,5,10,2
387,5,1,1,4,0,3,5,7,0,5,7,0,3,2,4,1,3,2,2,2,6,11,2
425,5,1,1,4,0,3,3,9,6,5,7,0,3,0,4,8,2,2,3,3,5,0,2
288,6,3,1,4,0,3,0,7,2,5,7,0,0,3,2,1,2,2,2,2,5,16,1
229,3,1,1,1,0,2,0,4,4,5,0,0,0,3,2,8,4,2,3,3,5,10,2
380,0,0,1,1,2,1,0,9,4,5,7,0,3,3,3,8,2,2,1,2,5,3,2
1006,5,4,0,1,0,2,7,5,2,7,0,0,0,3,2,8,6,2,3,3,5,11,2
556,4,3,1,4,0,2,15,9,6,5,7,0,0,3,2,8,2,2,0,2,5,3,2
176,6,0,1,4,0,2,7,7,2,5,1,0,0,3,2,2,1,3,1,2,5,1,1
367,6,0,1,4,0,3,7,7,4,5,1,0,3,3,4,8,3,2,3,3,5,0,2
195,2,1,1,4,0,1,14,6,0,0,7,0,3,3,2,8,2,4,3,3,5,9,2
921,0,1,1,4,0,2,0,6,2,5,7,0,0,3,2,8,2,2,3,3,5,10,2
435,1,0,1,2,0,4,5,2,4,5,0,0,0,3,2,8,2,1,0,2,5,3,2
556,5,2,1,4,0,2,8,6,0,5,7,0,0,0,2,8,3,3,3,3,5,10,2
71,6,4,1,4,2,1,7,9,4,5,1,0,0,3,7,1,3,2,0,2,5,1,2
527,5,0,1,1,0,2,6,6,2,2,7,0,0,3,2,2,3,2,3,3,5,11,2
49,6,1,1,4,0,3,0,7,4,5,1,0,0,3,2,8,1,2,0,2,5,16,2
492,4,1,1,4,0,2,15,12,4,6,4,0,3,0,4,8,2,2,2,2,6,3,2
174,5,4,1,4,0,3,0,2,0,5,1,0,3,3,4,8,2,2,0,2,5,1,2
498,6,0,1,4,0,1,15,9,6,8,0,0,0,3,2,6,2,2,0,2,5,13,2
538,6,2,0,2,0,5,7,6,2,5,1,0,0,3,2,8,3,2,0,2,5,10,2
300,3,2,1,4,0,1,8,6,4,5,7,3,0,3,2,1,1,2,2,2,1,0,1
527,1,4,0,4,0,0,7,9,2,5,7,0,0,0,3,2,3,7,0,1,5,3,2
264,6,4,1,1,0,2,7,9,4,5,7,0,0,3,2,2,1,2,3,3,5,9,2
76,6,0,1,2,0,2,3,3,1,5,7,0,0,3,2,8,2,2,0,1,5,3,2
515,4,1,1,4,0,2,9,7,2,5,7,0,0,3,2,8,2,2,1,2,5,1,2
163,0,1,1,4,0,1,14,7,4,5,7,0,0,3,2,8,3,2,1,2,5,0,2
921,0,1,1,4,2,1,10,7,2,5,1,0,0,3,2,1,2,2,1,2,5,5,2
467,4,1,1,1,0,4,4,6,2,5,1,0,0,0,2,8,2,2,3,3,5,1,1
299,6,3,1,1,0,3,0,7,6,5,1,0,0,0,2,2,2,2,3,3,5,10,2
980,2,1,1,1,0,4,8,7,6,5,7,0,0,3,2,8,2,4,1,2,5,10,2
415,5,1,1,3,0,6,0,9,4,5,7,0,3,0,2,2,2,2,3,3,5,11,2
199,1,2,1,4,0,0,8,9,4,5,0,0,0,3,2,8,2,2,3,3,5,9,2
463,2,1,1,4,0,1,10,6,4,7,1,0,0,3,2,8,3,2,1,2,5,0,2
477,5,4,1,4,0,4,4,6,0,6,2,0,0,3,2,6,2,2,0,0,5,5,2
213,3,0,1,4,2,1,0,7,6,5,0,0,3,3,4,8,2,2,3,3,5,4,2
229,3,0,1,4,0,1,15,7,2,5,0,0,0,3,2,8,4,7,2,1,5,10,2
509,1,0,1,4,0,1,5,6,2,5,0,0,0,3,2,8,4,2,3,3,5,10,2
967,5,2,1,4,0,1,14,6,0,5,7,0,0,3,2,8,1,4,0,2,5,3,2
99,5,2,1,4,0,1,10,12,0,5,7,0,0,3,2,8,2,2,1,2,5,0,2
810,2,0,1,4,0,2,7,4,4,5,1,0,3,0,7,8,2,2,0,2,5,4,2
194,1,1,1,4,0,0,5,6,4,5,7,3,3,3,4,8,2,2,0,2,5,3,2
492,3,1,1,4,0,3,5,6,0,5,1,0,3,0,2,8,2,4,0,2,5,0,2
846,2,0,1,2,2,2,5,4,0,5,0,0,3,0,2,8,2,3,3,3,5,12,2
947,5,1,1,2,2,2,5,6,0,5,1,0,0,3,2,8,2,2,3,3,5,13,2
104,5,3,1,2,0,1,0,9,0,5,3,0,0,3,2,8,2,2,0,2,5,10,2
365,4,4,1,4,0,2,9,2,4,5,1,0,0,3,7,2,2,2,3,3,5,16,2
6,1,1,1,4,0,1,7,6,4,5,1,0,3,0,2,8,2,1,0,2,5,10,2
984,6,3,1,4,2,2,5,7,6,3,1,0,3,3,2,8,2,3,0,2,5,3,2
907,0,1,1,4,0,1,11,6,1,5,0,0,3,3,4,8,2,7,0,1,5,3,1
163,6,4,1,4,0,2,8,9,0,5,7,0,0,3,2,8,2,9,0,2,5,5,2
380,6,0,1,1,0,2,3,9,4,5,7,0,0,3,2,8,1,1,0,2,5,3,2
979,4,2,1,4,0,1,4,7,4,5,0,0,0,3,2,8,2,2,3,3,5,12,2
175,2,4,0,4,0,1,0,6,2,7,1,0,3,3,2,8,1,2,3,3,5,10,2
951,1,0,1,1,0,1,7,2,6,5,7,0,0,3,2,6,3,2,1,2,5,1,2
974,1,4,1,2,0,0,5,4,6,5,1,0,0,3,2,8,1,2,3,3,5,3,2
71,0,0,1,1,2,4,14,6,2,5,7,0,0,3,2,8,2,2,1,2,5,1,2
716,3,0,1,5,2,3,0,7,2,5,1,0,0,0,2,8,3,9,3,3,5,0,2
45,4,0,1,4,0,3,15,5,2,7,7,0,0,3,2,1,2,7,3,3,5,18,2
71,0,1,1,4,0,2,0,9,4,5,0,0,0,3,2,8,2,2,3,3,5,0,2
640,0,2,1,4,0,1,0,9,6,5,7,0,0,0,2,2,1,2,3,3,5,12,1
979,6,1,1,1,0,1,14,6,2,5,7,0,0,3,2,8,2,2,3,3,5,9,2
454,0,1,1,1,0,2,9,7,4,5,7,0,0,3,2,2,2,7,0,2,5,1,2
862,6,0,1,4,2,1,5,9,4,5,3,0,0,3,2,8,2,2,3,3,5,10,2
440,4,0,1,1,0,2,5,6,1,5,7,0,0,3,2,8,3,12,0,2,5,5,2
323,4,1,1,4,0,1,5,6,2,6,1,0,0,3,2,2,2,4,3,3,5,12,2
66,6,3,1,4,0,2,3,2,4,3,1,0,3,3,2,1,2,2,3,3,5,0,1
490,5,0,1,1,0,4,5,7,2,5,7,0,0,3,2,1,2,2,0,2,5,2,2
375,1,0,1,4,2,1,0,5,6,5,1,0,0,3,2,8,2,9,2,2,0,11,1
357,1,1,1,4,0,0,3,9,4,5,7,0,3,0,4,8,2,2,0,1,5,12,2
624,0,4,1,4,2,4,11,7,2,5,1,0,0,0,2,8,2,2,0,2,5,12,2
617,6,4,0,4,2,4,14,2,4,5,7,0,0,3,2,8,1,2,1,2,5,5,2
856,2,2,1,2,0,1,10,6,6,5,0,0,3,0,4,8,3,2,3,3,5,10,2
229,3,1,1,4,0,0,5,2,0,5,0,0,0,3,2,8,4,4,3,3,5,10,2
527,6,1,1,4,0,3,5,6,2,5,7,0,3,0,4,2,2,2,3,3,5,10,2
352,1,1,1,1,2,2,16,6,0,5,7,0,0,3,2,8,2,2,2,2,3,12,2
598,1,3,1,4,0,0,0,6,1,5,7,4,3,0,0,8,2,2,3,3,5,11,2
996,6,4,0,4,0,4,5,7,1,5,0,0,0,3,2,8,2,2,0,2,5,10,2
310,5,1,1,4,0,0,5,6,0,5,7,0,0,3,2,8,2,2,3,3,5,17,2
435,3,2,1,2,2,2,8,9,2,5,7,0,0,0,2,8,2,2,0,2,5,4,2
344,4,1,2,1,0,2,7,6,0,5,7,0,3,3,4,8,2,2,0,2,5,3,2
612,2,0,1,4,0,4,9,2,2,5,1,0,0,0,2,1,6,2,0,2,5,3,2
854,0,0,1,4,0,2,11,7,2,5,1,0,3,0,2,8,2,2,0,2,5,4,1
425,2,0,1,4,0,2,0,6,4,5,7,0,0,3,2,1,1,2,0,2,5,0,1
448,1,1,1,2,0,4,0,6,1,6,0,0,0,3,2,8,2,4,2,1,3,1,2
511,2,3,1,4,0,2,0,9,1,5,1,0,0,3,2,2,2,3,3,3,5,0,2
634,1,0,1,4,0,3,0,7,1,5,0,0,0,0,2,8,2,2,1,2,5,16,2
181,0,1,1,4,0,3,11,7,6,5,7,0,3,3,2,2,1,2,1,2,5,10,2
202,1,2,1,4,0,1,9,7,0,5,1,3,0,3,2,8,3,2,3,3,5,10,2
936,4,0,1,1,0,3,10,1,2,5,1,0,0,3,2,8,2,9,1,2,5,16,2
435,3,0,1,4,0,2,8,6,1,5,3,0,0,3,2,8,2,2,2,1,6,9,2
308,4,1,1,4,2,4,6,7,1,5,1,0,0,3,2,2,3,4,0,2,5,1,2
420,3,0,1,4,2,3,5,9,1,5,7,0,3,0,2,8,2,2,0,2,5,16,2
509,1,0,1,4,0,4,0,7,2,5,0,0,0,3,2,8,4,3,3,3,5,0,2
430,6,0,1,4,0,2,8,2,4,5,7,0,0,0,2,8,2,7,1,2,5,3,2
76,0,1,1,1,0,1,7,12,4,5,1,0,0,3,2,8,2,2,3,3,5,1,2
